LPC Vocoder Runs 
frame:28, loc:1, pitch period:86 
frame:141, loc:105, pitch period:190 
frame:142, loc:136, pitch period:191 
frame:144, loc:7, pitch period:191 
frame:145, loc:38, pitch period:191 
frame:146, loc:65, pitch period:187 
frame:147, loc:87, pitch period:182 
frame:148, loc:104, pitch period:177 
frame:149, loc:116, pitch period:172 
frame:150, loc:121, pitch period:165 
frame:151, loc:120, pitch period:159 
frame:152, loc:112, pitch period:152 
frame:153, loc:99, pitch period:147 
frame:154, loc:67, pitch period:128 
frame:155, loc:24, pitch period:117 
frame:155, loc:141, pitch period:117 
frame:156, loc:96, pitch period:115 
frame:157, loc:46, pitch period:110 
frame:157, loc:156, pitch period:110 
frame:158, loc:100, pitch period:104 
frame:159, loc:39, pitch period:99 
frame:159, loc:138, pitch period:99 
frame:160, loc:73, pitch period:95 
frame:161, loc:8, pitch period:95 
frame:161, loc:103, pitch period:95 
frame:162, loc:38, pitch period:95 
frame:162, loc:133, pitch period:95 
frame:163, loc:68, pitch period:95 
frame:164, loc:3, pitch period:95 
frame:164, loc:98, pitch period:95 
frame:165, loc:33, pitch period:95 
frame:165, loc:128, pitch period:95 
frame:166, loc:63, pitch period:95 
frame:166, loc:158, pitch period:95 
frame:167, loc:92, pitch period:94 
frame:173, loc:1, pitch period:156 
frame:173, loc:157, pitch period:156 
frame:175, loc:20, pitch period:183 
frame:176, loc:57, pitch period:197 
frame:177, loc:94, pitch period:197 
frame:178, loc:147, pitch period:213 
frame:180, loc:51, pitch period:224 
frame:181, loc:115, pitch period:224 
frame:204, loc:1, pitch period:100 
frame:204, loc:101, pitch period:100 
frame:205, loc:41, pitch period:100 
frame:205, loc:141, pitch period:100 
frame:206, loc:81, pitch period:100 
frame:207, loc:21, pitch period:100 
frame:207, loc:121, pitch period:100 
frame:208, loc:58, pitch period:97 
frame:208, loc:155, pitch period:97 
frame:209, loc:92, pitch period:97 
frame:210, loc:29, pitch period:97 
frame:210, loc:126, pitch period:97 
frame:211, loc:63, pitch period:97 
frame:212, loc:1, pitch period:97 
frame:212, loc:98, pitch period:97 
frame:213, loc:33, pitch period:95 
frame:213, loc:128, pitch period:95 
frame:229, loc:1, pitch period:157 
frame:229, loc:158, pitch period:157 
frame:231, loc:15, pitch period:177 
frame:232, loc:38, pitch period:183 
frame:233, loc:61, pitch period:183 
frame:234, loc:84, pitch period:183 
frame:235, loc:107, pitch period:183 
frame:236, loc:128, pitch period:181 
frame:248, loc:1, pitch period:119 
frame:248, loc:120, pitch period:119 
frame:249, loc:90, pitch period:130 
frame:250, loc:60, pitch period:130 
frame:251, loc:30, pitch period:130 
frame:252, loc:6, pitch period:136 
frame:252, loc:142, pitch period:136 
frame:253, loc:122, pitch period:140 
frame:254, loc:102, pitch period:140 
frame:255, loc:83, pitch period:141 
frame:256, loc:67, pitch period:144 
frame:257, loc:53, pitch period:146 
frame:258, loc:42, pitch period:149 
frame:259, loc:31, pitch period:149 
frame:260, loc:25, pitch period:154 
frame:261, loc:19, pitch period:154 
frame:262, loc:13, pitch period:154 
frame:263, loc:7, pitch period:154 
frame:264, loc:1, pitch period:152 
frame:264, loc:153, pitch period:152 
frame:265, loc:144, pitch period:151 
frame:266, loc:135, pitch period:151 
frame:267, loc:126, pitch period:151 
frame:268, loc:117, pitch period:151 
frame:269, loc:108, pitch period:151 
frame:270, loc:99, pitch period:151 
frame:271, loc:89, pitch period:150 
frame:272, loc:79, pitch period:150 
frame:273, loc:68, pitch period:149 
frame:274, loc:57, pitch period:149 
frame:275, loc:45, pitch period:148 
frame:276, loc:32, pitch period:147 
frame:277, loc:20, pitch period:148 
frame:278, loc:8, pitch period:148 
frame:278, loc:156, pitch period:148 
frame:279, loc:144, pitch period:148 
frame:280, loc:132, pitch period:148 
frame:281, loc:123, pitch period:151 
frame:282, loc:118, pitch period:155 
frame:283, loc:113, pitch period:155 
frame:284, loc:108, pitch period:155 
frame:298, loc:1, pitch period:170 
frame:299, loc:25, pitch period:184 
frame:300, loc:50, pitch period:185 
frame:301, loc:77, pitch period:187 
frame:302, loc:104, pitch period:187 
frame:303, loc:135, pitch period:191 
frame:305, loc:10, pitch period:195 
frame:306, loc:45, pitch period:195 
frame:307, loc:80, pitch period:195 
frame:320, loc:1, pitch period:163 
frame:321, loc:4, pitch period:163 
frame:322, loc:23, pitch period:179 
frame:323, loc:47, pitch period:184 
frame:324, loc:72, pitch period:185 
frame:325, loc:97, pitch period:185 
frame:326, loc:122, pitch period:185 
frame:344, loc:1, pitch period:189 
frame:345, loc:43, pitch period:202 
frame:346, loc:85, pitch period:202 
frame:347, loc:127, pitch period:202 
frame:481, loc:1, pitch period:151 
frame:481, loc:152, pitch period:151 
frame:482, loc:146, pitch period:154 
frame:483, loc:140, pitch period:154 
frame:484, loc:140, pitch period:160 
frame:485, loc:146, pitch period:166 
frame:486, loc:152, pitch period:166 
frame:488, loc:4, pitch period:172 
frame:489, loc:18, pitch period:174 
frame:490, loc:32, pitch period:174 
frame:491, loc:51, pitch period:179 
frame:492, loc:75, pitch period:184 
frame:493, loc:103, pitch period:188 
frame:494, loc:131, pitch period:188 
frame:496, loc:2, pitch period:191 
frame:497, loc:33, pitch period:191 
frame:498, loc:63, pitch period:190 
frame:499, loc:89, pitch period:186 
frame:500, loc:114, pitch period:185 
frame:501, loc:135, pitch period:181 
frame:502, loc:133, pitch period:158 
frame:503, loc:128, pitch period:155 
frame:504, loc:121, pitch period:153 
frame:505, loc:109, pitch period:148 
frame:506, loc:97, pitch period:148 
frame:507, loc:75, pitch period:138 
frame:508, loc:46, pitch period:131 
frame:509, loc:13, pitch period:127 
frame:509, loc:140, pitch period:127 
frame:510, loc:102, pitch period:122 
frame:511, loc:61, pitch period:119 
frame:512, loc:17, pitch period:116 
frame:512, loc:133, pitch period:116 
frame:517, loc:1, pitch period:86 
frame:517, loc:87, pitch period:86 
frame:518, loc:13, pitch period:86 
frame:518, loc:99, pitch period:86 
frame:519, loc:25, pitch period:86 
frame:519, loc:111, pitch period:86 
frame:520, loc:38, pitch period:87 
frame:520, loc:125, pitch period:87 
frame:521, loc:52, pitch period:87 
frame:521, loc:139, pitch period:87 
frame:522, loc:66, pitch period:87 
frame:522, loc:153, pitch period:87 
frame:523, loc:80, pitch period:87 
frame:524, loc:7, pitch period:87 
frame:524, loc:94, pitch period:87 
frame:525, loc:21, pitch period:87 
frame:525, loc:108, pitch period:87 
frame:526, loc:38, pitch period:90 
frame:526, loc:128, pitch period:90 
frame:527, loc:58, pitch period:90 
frame:527, loc:148, pitch period:90 
frame:528, loc:78, pitch period:90 
frame:544, loc:1, pitch period:147 
frame:544, loc:148, pitch period:147 
frame:545, loc:146, pitch period:158 
frame:546, loc:154, pitch period:168 
frame:548, loc:7, pitch period:173 
frame:549, loc:20, pitch period:173 
frame:550, loc:32, pitch period:172 
frame:564, loc:1, pitch period:142 
frame:564, loc:143, pitch period:142 
frame:565, loc:131, pitch period:148 
frame:566, loc:120, pitch period:149 
frame:567, loc:109, pitch period:149 
frame:568, loc:98, pitch period:149 
frame:569, loc:87, pitch period:149 
frame:570, loc:78, pitch period:151 
frame:571, loc:73, pitch period:155 
frame:572, loc:71, pitch period:158 
frame:573, loc:70, pitch period:159 
frame:574, loc:72, pitch period:162 
frame:575, loc:74, pitch period:162 
frame:576, loc:76, pitch period:162 
frame:577, loc:78, pitch period:162 
frame:589, loc:1, pitch period:157 
frame:589, loc:158, pitch period:157 
frame:591, loc:4, pitch period:166 
frame:592, loc:19, pitch period:175 
frame:593, loc:43, pitch period:184 
frame:594, loc:72, pitch period:189 
frame:595, loc:107, pitch period:195 
frame:596, loc:145, pitch period:198 
frame:598, loc:29, pitch period:204 
frame:599, loc:75, pitch period:206 
frame:600, loc:121, pitch period:206 
frame:602, loc:4, pitch period:203 
frame:603, loc:37, pitch period:193 
frame:604, loc:70, pitch period:193 
frame:605, loc:96, pitch period:186 
frame:606, loc:115, pitch period:179 
frame:607, loc:119, pitch period:164 
frame:608, loc:123, pitch period:164 
frame:609, loc:116, pitch period:153 
frame:610, loc:109, pitch period:153 
frame:611, loc:72, pitch period:123 
frame:612, loc:28, pitch period:116 
frame:612, loc:144, pitch period:116 
frame:613, loc:99, pitch period:115 
frame:614, loc:47, pitch period:108 
frame:614, loc:155, pitch period:108 
frame:615, loc:95, pitch period:100 
frame:616, loc:34, pitch period:99 
frame:616, loc:133, pitch period:99 
frame:617, loc:72, pitch period:99 
frame:618, loc:5, pitch period:93 
frame:618, loc:98, pitch period:93 
frame:619, loc:28, pitch period:90 
frame:619, loc:118, pitch period:90 
frame:620, loc:46, pitch period:88 
frame:620, loc:134, pitch period:88 
frame:621, loc:62, pitch period:88 
frame:621, loc:150, pitch period:88 
frame:622, loc:78, pitch period:88 
frame:623, loc:9, pitch period:91 
frame:623, loc:100, pitch period:91 
frame:624, loc:37, pitch period:97 
frame:624, loc:134, pitch period:97 
frame:625, loc:71, pitch period:97 
frame:626, loc:8, pitch period:97 
frame:626, loc:105, pitch period:97 
frame:660, loc:1, pitch period:167 
frame:661, loc:19, pitch period:178 
frame:662, loc:43, pitch period:184 
frame:663, loc:67, pitch period:184 
frame:664, loc:91, pitch period:184 
frame:680, loc:1, pitch period:168 
frame:681, loc:27, pitch period:186 
frame:682, loc:53, pitch period:186 
frame:683, loc:90, pitch period:197 
frame:684, loc:133, pitch period:203 
frame:686, loc:21, pitch period:208 
frame:687, loc:79, pitch period:218 
frame:688, loc:140, pitch period:221 
frame:690, loc:41, pitch period:221 
frame:691, loc:102, pitch period:221 
frame:692, loc:157, pitch period:215 
frame:712, loc:1, pitch period:133 
frame:712, loc:134, pitch period:133 
frame:713, loc:107, pitch period:133 
frame:714, loc:93, pitch period:146 
frame:715, loc:83, pitch period:150 
frame:716, loc:73, pitch period:150 
frame:717, loc:63, pitch period:150 
frame:718, loc:47, pitch period:144 
frame:719, loc:26, pitch period:139 
frame:720, loc:5, pitch period:139 
frame:720, loc:144, pitch period:139 
frame:730, loc:1, pitch period:104 
frame:730, loc:105, pitch period:104 
frame:731, loc:49, pitch period:104 
frame:731, loc:153, pitch period:104 
frame:732, loc:97, pitch period:104 
frame:733, loc:37, pitch period:100 
frame:733, loc:137, pitch period:100 
frame:734, loc:69, pitch period:92 
frame:735, loc:1, pitch period:92 
frame:735, loc:93, pitch period:92 
frame:736, loc:25, pitch period:92 
frame:736, loc:117, pitch period:92 
frame:737, loc:47, pitch period:90 
frame:737, loc:137, pitch period:90 
frame:738, loc:67, pitch period:90 
frame:738, loc:157, pitch period:90 
frame:739, loc:86, pitch period:89 
frame:740, loc:15, pitch period:89 
frame:740, loc:104, pitch period:89 
frame:741, loc:33, pitch period:89 
frame:741, loc:122, pitch period:89 
frame:742, loc:52, pitch period:90 
frame:742, loc:142, pitch period:90 
frame:743, loc:72, pitch period:90 
frame:744, loc:2, pitch period:90 
frame:744, loc:92, pitch period:90 
frame:745, loc:22, pitch period:90 
frame:745, loc:112, pitch period:90 
frame:746, loc:33, pitch period:81 
frame:746, loc:114, pitch period:81 
frame:747, loc:32, pitch period:78 
frame:747, loc:110, pitch period:78 
frame:748, loc:28, pitch period:78 
frame:748, loc:106, pitch period:78 
frame:749, loc:24, pitch period:78 
frame:749, loc:102, pitch period:78 
frame:750, loc:20, pitch period:78 
frame:750, loc:98, pitch period:78 
frame:751, loc:15, pitch period:77 
frame:751, loc:92, pitch period:77 
frame:759, loc:1, pitch period:111 
frame:759, loc:112, pitch period:111 
frame:760, loc:68, pitch period:116 
frame:761, loc:30, pitch period:122 
frame:761, loc:152, pitch period:122 
frame:762, loc:114, pitch period:122 
frame:763, loc:89, pitch period:135 
frame:764, loc:72, pitch period:143 
frame:765, loc:55, pitch period:143 
frame:766, loc:52, pitch period:157 
frame:767, loc:63, pitch period:171 
frame:768, loc:84, pitch period:181 
frame:769, loc:115, pitch period:191 
frame:770, loc:152, pitch period:197 
frame:772, loc:29, pitch period:197 
frame:773, loc:70, pitch period:201 
frame:774, loc:111, pitch period:201 
frame:775, loc:150, pitch period:199 
frame:777, loc:29, pitch period:199 
frame:778, loc:68, pitch period:199 
frame:779, loc:107, pitch period:199 
frame:780, loc:146, pitch period:199 
frame:782, loc:25, pitch period:199 
frame:783, loc:64, pitch period:199 
frame:784, loc:103, pitch period:199 
frame:785, loc:141, pitch period:198 
frame:799, loc:1, pitch period:130 
frame:799, loc:131, pitch period:130 
frame:800, loc:108, pitch period:137 
frame:801, loc:86, pitch period:138 
frame:802, loc:72, pitch period:146 
frame:803, loc:59, pitch period:147 
frame:804, loc:52, pitch period:153 
frame:805, loc:45, pitch period:153 
frame:806, loc:38, pitch period:153 
frame:807, loc:31, pitch period:153 
frame:808, loc:22, pitch period:151 
frame:809, loc:8, pitch period:146 
frame:809, loc:154, pitch period:146 
frame:810, loc:134, pitch period:140 
frame:811, loc:110, pitch period:136 
frame:812, loc:73, pitch period:123 
frame:813, loc:36, pitch period:123 
frame:813, loc:159, pitch period:123 
frame:814, loc:120, pitch period:121 
frame:815, loc:79, pitch period:119 
frame:816, loc:33, pitch period:114 
frame:816, loc:147, pitch period:114 
frame:817, loc:99, pitch period:112 
frame:818, loc:48, pitch period:109 
frame:818, loc:157, pitch period:109 
frame:819, loc:103, pitch period:106 
frame:820, loc:48, pitch period:105 
frame:820, loc:153, pitch period:105 
frame:821, loc:98, pitch period:105 
frame:822, loc:44, pitch period:106 
frame:822, loc:150, pitch period:106 
frame:823, loc:97, pitch period:107 
frame:824, loc:44, pitch period:107 
frame:824, loc:151, pitch period:107 
frame:825, loc:109, pitch period:118 
frame:826, loc:77, pitch period:128 
frame:827, loc:51, pitch period:134 
frame:828, loc:27, pitch period:136 
frame:829, loc:13, pitch period:146 
frame:829, loc:159, pitch period:146 
frame:830, loc:148, pitch period:149 
frame:831, loc:141, pitch period:153 
frame:832, loc:143, pitch period:162 
frame:833, loc:157, pitch period:174 
frame:835, loc:30, pitch period:193 
frame:836, loc:66, pitch period:196 
frame:837, loc:102, pitch period:196 
frame:838, loc:138, pitch period:196 
frame:848, loc:1, pitch period:154 
frame:848, loc:155, pitch period:154 
frame:850, loc:12, pitch period:177 
frame:851, loc:40, pitch period:188 
frame:852, loc:68, pitch period:188 
frame:853, loc:103, pitch period:195 
frame:854, loc:145, pitch period:202 
frame:856, loc:27, pitch period:202 
frame:857, loc:69, pitch period:202 
frame:858, loc:108, pitch period:199 
frame:859, loc:140, pitch period:192 
frame:887, loc:1, pitch period:148 
frame:887, loc:149, pitch period:148 
frame:888, loc:137, pitch period:148 
frame:889, loc:125, pitch period:148 
frame:890, loc:105, pitch period:140 
frame:891, loc:85, pitch period:140 
frame:892, loc:65, pitch period:140 
frame:893, loc:45, pitch period:140 
frame:894, loc:25, pitch period:140 
frame:895, loc:5, pitch period:140 
frame:895, loc:145, pitch period:140 
frame:896, loc:124, pitch period:139 
frame:897, loc:101, pitch period:137 
frame:898, loc:77, pitch period:136 
frame:899, loc:52, pitch period:135 
frame:908, loc:1, pitch period:102 
frame:908, loc:103, pitch period:102 
frame:909, loc:46, pitch period:103 
frame:909, loc:149, pitch period:103 
frame:910, loc:92, pitch period:103 
frame:911, loc:35, pitch period:103 
frame:911, loc:138, pitch period:103 
frame:912, loc:81, pitch period:103 
frame:913, loc:24, pitch period:103 
frame:913, loc:127, pitch period:103 
frame:914, loc:72, pitch period:105 
frame:915, loc:17, pitch period:105 
frame:915, loc:122, pitch period:105 
frame:916, loc:67, pitch period:105 
frame:917, loc:5, pitch period:98 
frame:917, loc:103, pitch period:98 
frame:918, loc:39, pitch period:96 
frame:918, loc:135, pitch period:96 
frame:919, loc:70, pitch period:95 
frame:920, loc:3, pitch period:93 
frame:920, loc:96, pitch period:93 
frame:921, loc:28, pitch period:92 
frame:921, loc:120, pitch period:92 
frame:922, loc:52, pitch period:92 
frame:922, loc:144, pitch period:92 
frame:923, loc:76, pitch period:92 
frame:924, loc:1, pitch period:85 
frame:924, loc:86, pitch period:85 
frame:969, loc:1, pitch period:165 
frame:970, loc:8, pitch period:167 
frame:971, loc:26, pitch period:178 
frame:972, loc:56, pitch period:190 
frame:973, loc:93, pitch period:197 
frame:974, loc:130, pitch period:197 
frame:976, loc:9, pitch period:199 
frame:977, loc:49, pitch period:200 
frame:978, loc:89, pitch period:200 
frame:979, loc:129, pitch period:200 
frame:981, loc:9, pitch period:200 
frame:1001, loc:1, pitch period:96 
frame:1001, loc:97, pitch period:96 
frame:1002, loc:33, pitch period:96 
frame:1002, loc:129, pitch period:96 
frame:1003, loc:65, pitch period:96 
frame:1004, loc:1, pitch period:96 
frame:1004, loc:97, pitch period:96 
frame:1005, loc:30, pitch period:93 
frame:1005, loc:123, pitch period:93 
frame:1006, loc:54, pitch period:91 
frame:1006, loc:145, pitch period:91 
frame:1007, loc:74, pitch period:89 
frame:1008, loc:3, pitch period:89 
frame:1008, loc:92, pitch period:89 
frame:1009, loc:21, pitch period:89 
frame:1009, loc:110, pitch period:89 
frame:1010, loc:39, pitch period:89 
frame:1010, loc:128, pitch period:89 
frame:1011, loc:57, pitch period:89 
frame:1011, loc:146, pitch period:89 
frame:1033, loc:1, pitch period:247 
frame:1034, loc:88, pitch period:247 
frame:1036, loc:10, pitch period:242 
frame:1037, loc:89, pitch period:239 
frame:1039, loc:3, pitch period:234 
frame:1072, loc:1, pitch period:105 
frame:1072, loc:106, pitch period:105 
frame:1073, loc:51, pitch period:105 
frame:1073, loc:156, pitch period:105 
frame:1074, loc:101, pitch period:105 
frame:1075, loc:42, pitch period:101 
frame:1075, loc:143, pitch period:101 
frame:1076, loc:81, pitch period:98 
frame:1077, loc:15, pitch period:94 
frame:1077, loc:109, pitch period:94 
frame:1078, loc:43, pitch period:94 
frame:1078, loc:137, pitch period:94 
frame:1079, loc:70, pitch period:93 
frame:1080, loc:1, pitch period:91 
frame:1080, loc:92, pitch period:91 
frame:1081, loc:23, pitch period:91 
frame:1081, loc:114, pitch period:91 
frame:1082, loc:43, pitch period:89 
frame:1082, loc:132, pitch period:89 
frame:1083, loc:61, pitch period:89 
frame:1083, loc:150, pitch period:89 
frame:1084, loc:79, pitch period:89 
frame:1085, loc:8, pitch period:89 
frame:1085, loc:97, pitch period:89 
frame:1086, loc:28, pitch period:91 
frame:1086, loc:119, pitch period:91 
frame:1087, loc:50, pitch period:91 
frame:1087, loc:141, pitch period:91 
frame:1088, loc:72, pitch period:91 
frame:1089, loc:6, pitch period:94 
frame:1089, loc:100, pitch period:94 
frame:1095, loc:1, pitch period:90 
frame:1095, loc:91, pitch period:90 
frame:1096, loc:21, pitch period:90 
frame:1096, loc:111, pitch period:90 
frame:1097, loc:42, pitch period:91 
frame:1097, loc:133, pitch period:91 
frame:1098, loc:64, pitch period:91 
frame:1098, loc:155, pitch period:91 
frame:1099, loc:86, pitch period:91 
frame:1100, loc:18, pitch period:92 
frame:1100, loc:110, pitch period:92 
frame:1101, loc:42, pitch period:92 
frame:1101, loc:134, pitch period:92 
frame:1102, loc:66, pitch period:92 
frame:1102, loc:158, pitch period:92 
frame:1103, loc:92, pitch period:94 
frame:1104, loc:26, pitch period:94 
frame:1104, loc:120, pitch period:94 
frame:1105, loc:55, pitch period:95 
frame:1105, loc:150, pitch period:95 
frame:1106, loc:85, pitch period:95 
frame:1107, loc:19, pitch period:94 
frame:1107, loc:113, pitch period:94 
frame:1108, loc:46, pitch period:93 
frame:1108, loc:139, pitch period:93 
frame:1109, loc:72, pitch period:93 
frame:1110, loc:1, pitch period:88 
frame:1110, loc:89, pitch period:88 
frame:1111, loc:11, pitch period:82 
frame:1111, loc:93, pitch period:82 
frame:1154, loc:1, pitch period:125 
frame:1154, loc:126, pitch period:125 
frame:1155, loc:94, pitch period:128 
frame:1156, loc:64, pitch period:130 
frame:1157, loc:34, pitch period:130 
frame:1158, loc:4, pitch period:130 
frame:1158, loc:134, pitch period:130 
frame:1159, loc:104, pitch period:130 
frame:1160, loc:71, pitch period:127 
frame:1161, loc:37, pitch period:126 
frame:1162, loc:2, pitch period:125 
frame:1162, loc:127, pitch period:125 
frame:1163, loc:92, pitch period:125 
frame:1164, loc:54, pitch period:122 
frame:1165, loc:16, pitch period:122 
frame:1165, loc:138, pitch period:122 
frame:1166, loc:100, pitch period:122 
frame:1167, loc:62, pitch period:122 
frame:1168, loc:24, pitch period:122 
frame:1168, loc:146, pitch period:122 
frame:1169, loc:114, pitch period:128 
frame:1170, loc:85, pitch period:131 
frame:1171, loc:60, pitch period:135 
frame:1172, loc:41, pitch period:141 
frame:1173, loc:29, pitch period:148 
frame:1174, loc:24, pitch period:155 
frame:1175, loc:35, pitch period:171 
frame:1176, loc:46, pitch period:171 
frame:1177, loc:57, pitch period:171 
frame:1178, loc:68, pitch period:171 
frame:1192, loc:1, pitch period:172 
frame:1193, loc:26, pitch period:185 
frame:1194, loc:62, pitch period:196 
frame:1195, loc:98, pitch period:196 
frame:1196, loc:134, pitch period:196 
frame:1198, loc:27, pitch period:213 
frame:1199, loc:83, pitch period:216 
frame:1200, loc:149, pitch period:226 
frame:1202, loc:62, pitch period:233 
frame:1203, loc:135, pitch period:233 
frame:1256, loc:1, pitch period:209 
frame:1257, loc:51, pitch period:210 
frame:1258, loc:101, pitch period:210 
frame:1259, loc:151, pitch period:210 
frame:1261, loc:37, pitch period:206 
frame:1262, loc:81, pitch period:204 
frame:1263, loc:120, pitch period:199 
frame:1273, loc:1, pitch period:182 
frame:1274, loc:34, pitch period:193 
frame:1275, loc:73, pitch period:199 
frame:1276, loc:112, pitch period:199 
frame:1277, loc:158, pitch period:206 
frame:1279, loc:47, pitch period:209 
frame:1280, loc:98, pitch period:211 
frame:1281, loc:149, pitch period:211 
frame:1283, loc:42, pitch period:213 
frame:1284, loc:98, pitch period:216 
frame:1286, loc:1, pitch period:223 
frame:1287, loc:57, pitch period:216 
frame:1295, loc:1, pitch period:155 
frame:1295, loc:156, pitch period:155 
frame:1296, loc:151, pitch period:155 
frame:1297, loc:155, pitch period:164 
frame:1298, loc:159, pitch period:164 
frame:1300, loc:3, pitch period:164 
frame:1301, loc:4, pitch period:161 
frame:1302, loc:2, pitch period:158 
frame:1303, loc:1, pitch period:154 
frame:1303, loc:155, pitch period:154 
frame:1304, loc:146, pitch period:151 
frame:1305, loc:132, pitch period:146 
frame:1306, loc:114, pitch period:142 
frame:1307, loc:96, pitch period:142 
frame:1308, loc:78, pitch period:142 
frame:1309, loc:62, pitch period:144 
frame:1310, loc:46, pitch period:144 
frame:1311, loc:30, pitch period:144 
frame:1318, loc:1, pitch period:86 
frame:1318, loc:87, pitch period:86 
frame:1319, loc:13, pitch period:86 
frame:1319, loc:99, pitch period:86 
frame:1320, loc:26, pitch period:87 
frame:1320, loc:113, pitch period:87 
frame:1321, loc:44, pitch period:91 
frame:1321, loc:135, pitch period:91 
frame:1322, loc:66, pitch period:91 
frame:1322, loc:157, pitch period:91 
frame:1323, loc:88, pitch period:91 
frame:1324, loc:19, pitch period:91 
frame:1324, loc:110, pitch period:91 
frame:1325, loc:41, pitch period:91 
frame:1325, loc:132, pitch period:91 
frame:1326, loc:63, pitch period:91 
frame:1326, loc:154, pitch period:91 
frame:1327, loc:61, pitch period:67 
frame:1327, loc:128, pitch period:67 
frame:1328, loc:35, pitch period:67 
frame:1328, loc:102, pitch period:67 
frame:1338, loc:1, pitch period:119 
frame:1338, loc:120, pitch period:119 
frame:1339, loc:85, pitch period:125 
frame:1340, loc:58, pitch period:133 
frame:1341, loc:38, pitch period:140 
frame:1342, loc:25, pitch period:147 
frame:1343, loc:18, pitch period:153 
frame:1344, loc:11, pitch period:153 
frame:1345, loc:32, pitch period:181 
frame:1346, loc:53, pitch period:181 
frame:1347, loc:76, pitch period:183 
frame:1348, loc:99, pitch period:183 
frame:1349, loc:125, pitch period:186 
frame:1350, loc:151, pitch period:186 
frame:1352, loc:24, pitch period:193 
frame:1353, loc:57, pitch period:193 
frame:1367, loc:1, pitch period:94 
frame:1367, loc:95, pitch period:94 
frame:1368, loc:29, pitch period:94 
frame:1368, loc:123, pitch period:94 
frame:1369, loc:62, pitch period:99 
frame:1370, loc:1, pitch period:99 
frame:1370, loc:100, pitch period:99 
frame:1371, loc:39, pitch period:99 
frame:1371, loc:138, pitch period:99 
frame:1372, loc:75, pitch period:97 
frame:1373, loc:12, pitch period:97 
frame:1373, loc:109, pitch period:97 
frame:1374, loc:45, pitch period:96 
frame:1374, loc:141, pitch period:96 
frame:1375, loc:77, pitch period:96 
frame:1376, loc:13, pitch period:96 
frame:1376, loc:109, pitch period:96 
